total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
11;15;0;0;0.0;1;1774
11;15;0;0;0.0;1;1775
11;15;0;0;0.0;1;1776
11;15;0;0;0.0;1;1777
11;15;0;0;0.0;1;1778
11;15;0;0;0.0;1;1779
11;15;0;0;0.0;1;1780
11;15;0;0;0.0;1;1781
11;15;0;0;0.0;1;1782
11;15;0;0;0.0;1;1783
11;15;0;0;0.0;1;1784
11;15;0;0;0.0;1;1785
11;15;0;0;0.0;1;1786
11;15;0;0;0.0;1;1787
11;15;0;0;0.0;1;1788
11;15;0;0;0.0;1;1789
11;15;0;0;0.0;1;1790
11;15;0;0;0.0;1;1791
11;15;0;0;0.0;1;1792
11;15;0;0;0.0;1;1793
11;15;0;0;0.0;1;1794
11;15;0;0;0.0;1;1795
11;15;0;0;0.0;1;1796
11;15;0;0;0.0;1;1797
11;16;0;0;0.0;1;1798
11;16;0;0;0.0;1;1799
11;16;0;0;0.0;1;1800
11;16;0;0;0.0;1;1801
11;16;0;0;0.0;1;1802
11;16;0;0;0.0;1;1803
11;16;0;0;0.0;1;1804
11;16;0;0;0.0;1;1805
11;16;0;0;0.0;1;1806
11;16;0;0;0.0;1;1807
11;16;0;0;0.0;1;1808
11;16;0;0;0.0;1;1809
11;16;0;0;0.0;1;1810
11;16;0;0;0.0;1;1811
11;16;0;0;0.0;1;1812
11;16;0;0;0.0;1;1813
11;16;0;0;0.0;1;1814
11;16;0;0;0.0;1;1815
11;16;0;0;0.0;1;1816
11;16;0;0;0.0;1;1817
11;16;0;0;0.0;1;1818
11;16;0;0;0.0;1;1819
11;16;0;0;0.0;1;1820
11;16;0;0;0.0;1;1821
11;16;0;0;0.0;1;1822
11;16;0;0;0.0;1;1823
11;16;0;0;0.0;1;1824
11;16;0;0;0.0;1;1825
11;16;0;0;0.0;1;1826
11;16;0;0;0.0;1;1827
11;16;0;0;0.0;1;1828
11;16;0;0;0.0;1;1829
11;16;0;0;0.0;1;1830
11;16;0;0;0.0;1;1831
11;16;0;0;0.0;1;1832
11;16;0;0;0.0;1;1833
11;16;0;0;0.0;1;1834
11;16;0;0;0.0;1;1835
11;16;0;0;0.0;1;1836
11;16;0;0;0.0;1;1837
11;16;0;0;0.0;1;1838
11;16;0;0;0.0;1;1839
11;16;0;0;0.0;1;1840
11;16;0;0;0.0;1;1841
11;16;0;0;0.0;1;1842
11;16;0;0;0.0;1;1843
11;16;0;0;0.0;1;1844
11;16;0;0;0.0;1;1845
11;16;0;0;0.0;1;1846
11;16;0;0;0.0;1;1847
11;16;0;0;0.0;1;1848
11;16;0;0;0.0;1;1849
11;16;0;0;0.0;1;1850
11;16;0;0;0.0;1;1851
11;16;0;0;0.0;1;1852
11;16;0;0;0.0;1;1853
11;16;0;0;0.0;1;1854
11;16;0;0;0.0;1;1855
11;16;0;0;0.0;1;1856
11;16;0;0;0.0;1;1857
11;16;0;0;0.0;1;1858
11;16;0;0;0.0;1;1859
11;16;0;0;0.0;1;1860
11;16;0;0;0.0;1;1861
11;16;0;0;0.0;1;1862
11;16;0;0;0.0;1;1863
11;16;0;0;0.0;1;1864
11;16;0;0;0.0;1;1865
11;16;0;0;0.0;1;1866
11;16;0;0;0.0;1;1867
11;16;0;0;0.0;1;1868
11;16;0;0;0.0;1;1869
11;16;0;0;0.0;1;1870
11;16;0;0;0.0;1;1871
11;16;0;0;0.0;1;1872
11;16;0;0;0.0;1;1873
11;16;0;0;0.0;1;1874
11;16;0;0;0.0;1;1875
11;16;0;0;0.0;1;1876
11;16;0;0;0.0;1;1877
11;16;0;0;0.0;1;1878
11;16;0;0;0.0;1;1879
11;16;0;0;0.0;1;1880
11;16;0;0;0.0;1;1881
11;16;0;0;0.0;1;1882
11;16;0;0;0.0;1;1883
11;16;0;0;0.0;1;1884
11;16;0;0;0.0;1;1885
11;16;0;0;0.0;1;1886
11;16;0;0;0.0;1;1887
11;16;0;0;0.0;1;1888
11;17;0;0;0.0;1;1889
11;17;0;0;0.0;1;1890
11;17;0;0;0.0;1;1891
11;17;0;0;0.0;1;1892
11;17;0;0;0.0;1;1893
11;17;0;0;0.0;1;1894
11;17;0;0;0.0;1;1895
11;17;0;0;0.0;1;1896
11;17;0;0;0.0;1;1897
11;18;0;0;0.0;1;1898
11;18;0;0;0.0;1;1899
11;18;0;0;0.0;1;1900
11;18;0;0;0.0;1;1901
11;18;0;0;0.0;1;1902
11;18;0;0;0.0;1;1903
11;18;0;0;0.0;1;1904
11;18;0;0;0.0;1;1905
11;18;0;0;0.0;1;1906
11;18;0;0;0.0;1;1907
11;18;0;0;0.0;1;1908
12;18;0;0;0.0;1;1909
12;18;0;0;0.0;1;1910
12;18;0;0;0.0;1;1911
12;18;0;0;0.0;1;1912
12;18;0;0;0.0;1;1913
12;18;0;0;0.0;1;1914
12;18;0;0;0.0;1;1915
12;18;0;0;0.0;1;1916
12;18;0;0;0.0;1;1917
12;18;0;0;0.0;1;1918
12;18;0;0;0.0;1;1919
12;18;0;0;0.0;1;1920
12;18;0;0;0.0;1;1921
12;18;0;0;0.0;1;1922
12;18;0;0;0.0;1;1923
12;18;0;0;0.0;1;1924
12;18;0;0;0.0;1;1925
12;18;0;0;0.0;1;1926
12;18;0;0;0.0;1;1927
12;18;0;0;0.0;1;1928
12;18;0;0;0.0;1;1929
12;18;0;0;0.0;1;1930
12;18;0;0;0.0;1;1931
12;18;0;0;0.0;1;1932
12;18;0;0;0.0;1;1933
12;18;0;0;0.0;1;1934
12;18;0;0;0.0;1;1935
12;18;0;0;0.0;1;1936
12;18;0;0;0.0;1;1937
12;18;0;0;0.0;1;1938
12;18;0;0;0.0;1;1939
12;18;0;0;0.0;1;1940
12;18;0;0;0.0;1;1941
12;18;0;0;0.0;1;1942
12;18;0;0;0.0;1;1943
12;18;0;0;0.0;1;1944
12;18;0;0;0.0;1;1945
12;18;0;0;0.0;1;1946
12;18;0;0;0.0;1;1947
12;18;0;0;0.0;1;1948
12;18;0;0;0.0;1;1949
12;18;0;0;0.0;1;1950
12;18;0;0;0.0;1;1951
12;18;0;0;0.0;1;1952
12;18;0;0;0.0;1;1953
12;18;0;0;0.0;1;1954
12;18;0;0;0.0;1;1955
12;18;0;0;0.0;1;1956
12;18;0;0;0.0;1;1957
12;18;0;0;0.0;1;1958
12;18;0;0;0.0;1;1959
12;18;0;0;0.0;1;1960
12;18;0;0;0.0;1;1961
12;18;0;0;0.0;1;1962
12;18;0;0;0.0;1;1963
12;18;0;0;0.0;1;1964
12;18;0;0;0.0;1;1965
12;18;0;0;0.0;1;1966
12;18;0;0;0.0;1;1967
12;18;0;0;0.0;1;1968
12;18;0;0;0.0;1;1969
12;18;0;0;0.0;1;1970
12;18;0;0;0.0;1;1971
12;18;0;0;0.0;1;1972
12;18;0;0;0.0;1;1973
12;18;0;0;0.0;1;1974
12;18;0;0;0.0;1;1975
12;18;0;0;0.0;1;1976
12;18;0;0;0.0;1;1977
12;18;0;0;0.0;1;1978
12;18;0;0;0.0;1;1979
12;18;0;0;0.0;1;1980
12;18;0;0;0.0;1;1981
12;18;0;0;0.0;1;1982
12;18;0;0;0.0;1;1983
12;18;0;0;0.0;1;1984
12;18;0;0;0.0;1;1985
12;18;0;0;0.0;1;1986
12;18;0;0;0.0;1;1987
12;18;0;0;0.0;1;1988
12;18;0;0;0.0;1;1989
12;18;0;0;0.0;1;1990
12;18;0;0;0.0;1;1991
12;18;0;0;0.0;1;1992
12;18;0;0;0.0;1;1993
12;18;0;0;0.0;1;1994
12;18;0;0;0.0;1;1995
12;18;0;0;0.0;1;1996
12;18;0;0;0.0;1;1997
12;18;0;0;0.0;1;1998
12;18;0;0;0.0;1;1999
12;18;0;0;0.0;1;2000
12;18;0;0;0.0;1;2001
12;18;0;0;0.0;1;2002
12;18;0;0;0.0;1;2003
12;18;0;0;0.0;1;2004
12;18;0;0;0.0;1;2005
12;18;0;0;0.0;1;2006
12;18;0;0;0.0;1;2007
12;18;0;0;0.0;1;2008
12;18;0;0;0.0;1;2009
12;18;0;0;0.0;1;2010
12;18;0;0;0.0;1;2011
12;18;0;0;0.0;1;2012
12;18;0;0;0.0;1;2013
12;18;0;0;0.0;1;2014
12;18;0;0;0.0;1;2015
12;18;0;0;0.0;1;2016
12;18;0;0;0.0;1;2017
12;18;0;0;0.0;1;2018
12;18;0;0;0.0;1;2019
12;18;0;0;0.0;1;2020
12;18;0;0;0.0;1;2021
12;18;0;0;0.0;1;2022
12;18;0;0;0.0;1;2023
12;18;0;0;0.0;1;2024
12;18;0;0;0.0;1;2025
12;18;0;0;0.0;1;2026
12;18;0;0;0.0;1;2027
12;18;0;0;0.0;1;2028
12;18;0;0;0.0;1;2029
12;18;0;0;0.0;1;2030
12;18;0;0;0.0;1;2031
12;18;0;0;0.0;1;2032
12;18;0;0;0.0;1;2033
12;18;0;0;0.0;1;2034
12;18;0;0;0.0;1;2035
12;18;0;0;0.0;1;2036
12;18;0;0;0.0;1;2037
12;18;0;0;0.0;1;2038
12;18;0;0;0.0;1;2039
12;18;0;0;0.0;1;2040
12;18;0;0;0.0;1;2041
12;18;0;0;0.0;1;2042
12;18;0;0;0.0;1;2043
12;19;0;0;0.0;1;2044
12;19;0;0;0.0;1;2045
12;19;0;0;0.0;1;2046
12;19;0;0;0.0;1;2047
12;19;0;0;0.0;1;2048
12;19;0;0;0.0;1;2049
12;19;0;0;0.0;1;2050
12;19;0;0;0.0;1;2051
12;19;0;0;0.0;1;2052
12;19;0;0;0.0;1;2053
12;19;0;0;0.0;1;2054
12;19;0;0;0.0;1;2055
12;19;0;0;0.0;1;2056
12;19;0;0;0.0;1;2057
12;19;0;0;0.0;1;2058
12;19;0;0;0.0;1;2059
12;19;0;0;0.0;1;2060
12;19;0;0;0.0;1;2061
12;19;0;0;0.0;1;2062
13;19;0;0;0.0;1;2063
13;19;0;0;0.0;1;2064
13;19;0;0;0.0;1;2065
13;19;0;0;0.0;1;2066
13;19;0;0;0.0;1;2067
13;19;0;0;0.0;1;2068
13;19;0;0;0.0;1;2069
13;19;0;0;0.0;1;2070
13;19;0;0;0.0;1;2071
13;19;0;0;0.0;1;2072
13;19;0;0;0.0;1;2073
13;19;0;0;0.0;1;2074
13;19;0;0;0.0;1;2075
13;19;0;0;0.0;1;2076
13;19;0;0;0.0;1;2077
13;19;0;0;0.0;1;2078
13;19;0;0;0.0;1;2079
13;19;0;0;0.0;1;2080
13;19;0;0;0.0;1;2081
13;19;0;0;0.0;1;2082
13;19;0;0;0.0;1;2083
13;19;0;0;0.0;1;2084
13;19;0;0;0.0;1;2085
13;19;0;0;0.0;1;2086
13;19;0;0;0.0;1;2087
13;19;0;0;0.0;1;2088
13;19;0;0;0.0;1;2089
13;19;0;0;0.0;1;2090
13;19;0;0;0.0;1;2091
13;19;0;0;0.0;1;2092
13;19;0;0;0.0;1;2093
13;19;0;0;0.0;1;2094
13;19;0;0;0.0;1;2095
13;19;0;0;0.0;1;2096
13;19;0;0;0.0;1;2097
13;19;0;0;0.0;1;2098
13;19;0;0;0.0;1;2099
13;19;0;0;0.0;1;2100
13;19;0;0;0.0;1;2101
13;19;0;0;0.0;1;2102
13;19;0;0;0.0;1;2103
13;19;0;0;0.0;1;2104
13;19;0;0;0.0;1;2105
13;19;0;0;0.0;1;2106
13;19;0;0;0.0;1;2107
13;19;0;0;0.0;1;2108
13;19;0;0;0.0;1;2109
13;19;0;0;0.0;1;2110
13;19;0;0;0.0;1;2111
13;19;0;0;0.0;1;2112
13;19;0;0;0.0;1;2113
13;19;0;0;0.0;1;2114
13;19;0;0;0.0;1;2115
13;19;0;0;0.0;1;2116
13;19;0;0;0.0;1;2117
13;19;0;0;0.0;1;2118
13;19;0;0;0.0;1;2119
13;19;0;0;0.0;1;2120
13;19;0;0;0.0;1;2121
13;19;0;0;0.0;1;2122
13;19;0;0;0.0;1;2123
13;19;0;0;0.0;1;2124
13;19;0;0;0.0;1;2125
13;19;0;0;0.0;1;2126
13;19;0;0;0.0;1;2127
13;19;0;0;0.0;1;2128
13;19;0;0;0.0;1;2129
13;19;0;0;0.0;1;2130
13;19;0;0;0.0;1;2131
13;19;0;0;0.0;1;2132
13;19;0;0;0.0;1;2133
13;19;0;0;0.0;1;2134
13;19;0;0;0.0;1;2135
13;19;0;0;0.0;1;2136
13;19;0;0;0.0;1;2137
13;19;0;0;0.0;1;2138
13;19;0;0;0.0;1;2139
13;19;0;0;0.0;1;2140
13;19;0;0;0.0;1;2141
13;19;0;0;0.0;1;2142
13;19;0;0;0.0;1;2143
13;19;0;0;0.0;1;2144
13;19;0;0;0.0;1;2145
13;19;0;0;0.0;1;2146
13;19;0;0;0.0;1;2147
13;19;0;0;0.0;1;2148
13;19;0;0;0.0;1;2149
13;19;0;0;0.0;1;2150
13;19;0;0;0.0;1;2151
13;19;0;0;0.0;1;2152
13;19;0;0;0.0;1;2153
13;19;0;0;0.0;1;2154
13;19;0;0;0.0;1;2155
13;19;0;0;0.0;1;2156
13;19;0;0;0.0;1;2157
13;19;0;0;0.0;1;2158
13;19;0;0;0.0;1;2159
13;19;0;0;0.0;1;2160
13;19;0;0;0.0;1;2161
13;19;0;0;0.0;1;2162
13;19;0;0;0.0;1;2163
13;19;0;0;0.0;1;2164
13;19;0;0;0.0;1;2165
13;19;0;0;0.0;1;2166
13;19;0;0;0.0;1;2167
13;19;0;0;0.0;1;2168
13;19;0;0;0.0;1;2169
13;19;0;0;0.0;1;2170
13;19;0;0;0.0;1;2171
13;19;0;0;0.0;1;2172
13;19;0;0;0.0;1;2173
13;19;0;0;0.0;1;2174
13;19;0;0;0.0;1;2175
13;19;0;0;0.0;1;2176
13;19;0;0;0.0;1;2177
13;19;0;0;0.0;1;2178
13;19;0;0;0.0;1;2179
13;19;0;0;0.0;1;2180
13;19;0;0;0.0;1;2181
13;19;0;0;0.0;1;2182
13;19;0;0;0.0;1;2183
13;19;0;0;0.0;1;2184
13;19;0;0;0.0;1;2185
13;19;0;0;0.0;1;2186
13;19;0;0;0.0;1;2187
13;19;0;0;0.0;1;2188
13;19;0;0;0.0;1;2189
13;19;0;0;0.0;1;2190
13;19;0;0;0.0;1;2191
13;19;0;0;0.0;1;2192
13;19;0;0;0.0;1;2193
13;19;0;0;0.0;1;2194
13;19;0;0;0.0;1;2195
13;19;0;0;0.0;1;2196
13;19;0;0;0.0;1;2197
13;19;0;0;0.0;1;2198
13;19;0;0;0.0;1;2199
13;19;0;0;0.0;1;2200
13;19;0;0;0.0;1;2201
13;19;0;0;0.0;1;2202
13;19;0;0;0.0;1;2203
13;19;0;0;0.0;1;2204
13;19;0;0;0.0;1;2205
13;19;0;0;0.0;1;2206
13;19;0;0;0.0;1;2207
13;19;0;0;0.0;1;2208
13;19;0;0;0.0;1;2209
13;19;0;0;0.0;1;2210
13;19;0;0;0.0;1;2211
13;19;0;0;0.0;1;2212
13;19;0;0;0.0;1;2213
14;19;0;0;0.0;1;2214
14;19;0;0;0.0;1;2215
14;19;0;0;0.0;1;2216
14;19;0;0;0.0;1;2217
14;19;0;0;0.0;1;2218
14;19;0;0;0.0;1;2219
14;19;0;0;0.0;1;2220
14;19;0;0;0.0;1;2221
14;19;0;0;0.0;1;2222
14;19;0;0;0.0;1;2223
14;19;0;0;0.0;1;2224
14;19;0;0;0.0;1;2225
14;19;0;0;0.0;1;2226
14;19;0;0;0.0;1;2227
14;19;0;0;0.0;1;2228
14;19;0;0;0.0;1;2229
14;19;0;0;0.0;1;2230
14;19;0;0;0.0;1;2231
14;19;0;0;0.0;1;2232
14;19;0;0;0.0;1;2233
14;19;0;0;0.0;1;2234
14;19;0;0;0.0;1;2235
14;19;0;0;0.0;1;2236
14;19;0;0;0.0;1;2237
14;19;0;0;0.0;1;2238
14;19;0;0;0.0;1;2239
14;19;0;0;0.0;1;2240
14;19;0;0;0.0;1;2241
14;19;0;0;0.0;1;2242
14;19;0;0;0.0;1;2243
14;19;0;0;0.0;1;2244
14;19;0;0;0.0;1;2245
14;19;0;0;0.0;1;2246
14;19;0;0;0.0;1;2247
14;19;0;0;0.0;1;2248
14;19;0;0;0.0;1;2249
14;19;0;0;0.0;1;2250
14;19;0;0;0.0;1;2251
14;19;0;0;0.0;1;2252
14;19;0;0;0.0;1;2253
14;19;0;0;0.0;1;2254
14;19;0;0;0.0;1;2255
14;19;0;0;0.0;1;2256
14;19;0;0;0.0;1;2257
14;19;0;0;0.0;1;2258
14;19;0;0;0.0;1;2259
14;19;0;0;0.0;1;2260
14;19;0;0;0.0;1;2261
14;19;0;0;0.0;1;2262
14;19;0;0;0.0;1;2263
14;19;0;0;0.0;1;2264
14;19;0;0;0.0;1;2265
14;19;0;0;0.0;1;2266
14;19;0;0;0.0;1;2267
14;19;0;0;0.0;1;2268
14;19;0;0;0.0;1;2269
14;19;0;0;0.0;1;2270
14;19;0;0;0.0;1;2271
14;19;0;0;0.0;1;2272
14;19;0;0;0.0;1;2273
14;19;0;0;0.0;1;2274
14;19;0;0;0.0;1;2275
14;19;0;0;0.0;1;2276
14;19;0;0;0.0;1;2277
14;19;0;0;0.0;1;2278
14;19;0;0;0.0;1;2279
14;19;0;0;0.0;1;2280
14;19;0;0;0.0;1;2281
14;19;0;0;0.0;1;2282
14;19;0;0;0.0;1;2283
14;19;0;0;0.0;1;2284
14;19;0;0;0.0;1;2285
14;19;0;0;0.0;1;2286
14;19;0;0;0.0;1;2287
14;19;0;0;0.0;1;2288
14;19;0;0;0.0;1;2289
14;19;0;0;0.0;1;2290
14;19;0;0;0.0;1;2291
14;19;0;0;0.0;1;2292
14;19;0;0;0.0;1;2293
14;19;0;0;0.0;1;2294
14;19;0;0;0.0;1;2295
14;19;0;0;0.0;1;2296
14;19;0;0;0.0;1;2297
14;19;0;0;0.0;1;2298
14;19;0;0;0.0;1;2299
14;19;0;0;0.0;1;2300
14;19;0;0;0.0;1;2301
14;19;0;0;0.0;1;2302
14;19;0;0;0.0;1;2303
14;19;0;0;0.0;1;2304
14;19;0;0;0.0;1;2305
14;19;0;0;0.0;1;2306
14;19;0;0;0.0;1;2307
14;19;0;0;0.0;1;2308
14;19;0;0;0.0;1;2309
14;19;0;0;0.0;1;2310
14;19;0;0;0.0;1;2311
14;19;0;0;0.0;1;2312
14;19;0;0;0.0;1;2313
14;19;0;0;0.0;1;2314
14;19;0;0;0.0;1;2315
14;19;0;0;0.0;1;2316
14;19;0;0;0.0;1;2317
14;19;0;0;0.0;1;2318
14;19;0;0;0.0;1;2319
14;19;0;0;0.0;1;2320
14;19;0;0;0.0;1;2321
14;19;0;0;0.0;1;2322
14;19;0;0;0.0;1;2323
14;19;0;0;0.0;1;2324
14;19;0;0;0.0;1;2325
14;19;0;0;0.0;1;2326
14;19;0;0;0.0;1;2327
14;19;0;0;0.0;1;2328
14;19;0;0;0.0;1;2329
14;19;0;0;0.0;1;2330
14;19;0;0;0.0;1;2331
14;19;0;0;0.0;1;2332
14;19;0;0;0.0;1;2333
14;19;0;0;0.0;1;2334
14;19;0;0;0.0;1;2335
14;19;0;0;0.0;1;2336
14;19;0;0;0.0;1;2337
14;19;0;0;0.0;1;2338
14;19;0;0;0.0;1;2339
14;19;0;0;0.0;1;2340
14;19;0;0;0.0;1;2341
14;19;0;0;0.0;1;2342
14;19;0;0;0.0;1;2343
14;19;0;0;0.0;1;2344
14;19;0;0;0.0;1;2345
14;19;0;0;0.0;1;2346
14;19;0;0;0.0;1;2347
14;19;0;0;0.0;1;2348
14;19;0;0;0.0;1;2349
14;19;0;0;0.0;1;2350
14;19;0;0;0.0;1;2351
14;20;0;0;0.0;1;2352
14;20;0;0;0.0;1;2353
14;20;0;0;0.0;1;2354
14;20;0;0;0.0;1;2355
14;20;0;0;0.0;1;2356
14;20;0;0;0.0;1;2357
14;20;0;0;0.0;1;2358
14;20;0;0;0.0;1;2359
14;20;0;0;0.0;1;2360
14;20;0;0;0.0;1;2361
14;20;0;0;0.0;1;2362
14;20;0;0;0.0;1;2363
14;20;0;0;0.0;1;2364
14;20;0;0;0.0;1;2365
14;20;0;0;0.0;1;2366
14;20;0;0;0.0;1;2367
14;20;0;0;0.0;1;2368
14;20;0;0;0.0;1;2369
14;20;0;0;0.0;1;2370
14;20;0;0;0.0;1;2371
14;20;0;0;0.0;1;2372
14;20;0;0;0.0;1;2373
14;20;0;0;0.0;1;2374
14;20;0;0;0.0;1;2375
14;20;0;0;0.0;1;2376
14;20;0;0;0.0;1;2377
14;20;0;0;0.0;1;2378
14;20;0;0;0.0;1;2379
14;20;0;0;0.0;1;2380
14;20;0;0;0.0;1;2381
14;20;0;0;0.0;1;2382
14;20;0;0;0.0;1;2383
14;20;0;0;0.0;1;2384
14;20;0;0;0.0;1;2385
14;20;0;0;0.0;1;2386
14;20;0;0;0.0;1;2387
14;20;0;0;0.0;1;2388
14;20;0;0;0.0;1;2389
14;20;0;0;0.0;1;2390
14;20;0;0;0.0;1;2391
14;20;0;0;0.0;1;2392
15;20;0;0;0.0;1;2393
15;21;0;0;0.0;1;2394
15;21;0;0;0.0;1;2395
15;21;0;0;0.0;1;2396
15;21;0;0;0.0;1;2397
15;21;0;0;0.0;1;2398
15;21;0;0;0.0;1;2399
15;21;0;0;0.0;1;2400
15;21;0;0;0.0;1;2401
15;21;0;0;0.0;1;2402
15;21;0;0;0.0;1;2403
15;21;0;0;0.0;1;2404
15;21;0;0;0.0;1;2405
15;21;0;0;0.0;1;2406
15;21;0;0;0.0;1;2407
15;21;0;0;0.0;1;2408
15;21;0;0;0.0;1;2409
15;21;0;0;0.0;1;2410
15;21;0;0;0.0;1;2411
15;21;0;0;0.0;1;2412
15;21;0;0;0.0;1;2413
15;21;0;0;0.0;1;2414
15;21;0;0;0.0;1;2415
15;21;0;0;0.0;1;2416
15;21;0;0;0.0;1;2417
15;21;0;0;0.0;1;2418
15;21;0;0;0.0;1;2419
15;21;0;0;0.0;1;2420
15;21;0;0;0.0;1;2421
15;21;0;0;0.0;1;2422
15;21;0;0;0.0;1;2423
15;21;0;0;0.0;1;2424
15;21;0;0;0.0;1;2425
15;21;0;0;0.0;1;2426
15;21;0;0;0.0;1;2427
15;21;0;0;0.0;1;2428
15;21;0;0;0.0;1;2429
15;21;0;0;0.0;1;2430
15;21;0;0;0.0;1;2431
15;21;0;0;0.0;1;2432
15;21;0;0;0.0;1;2433
15;21;0;0;0.0;1;2434
15;21;0;0;0.0;1;2435
15;21;0;0;0.0;1;2436
15;21;0;0;0.0;1;2437
15;21;0;0;0.0;1;2438
15;21;0;0;0.0;1;2439
15;21;0;0;0.0;1;2440
15;21;0;0;0.0;1;2441
15;21;0;0;0.0;1;2442
15;21;0;0;0.0;1;2443
15;21;0;0;0.0;1;2444
15;21;0;0;0.0;1;2445
15;21;0;0;0.0;1;2446
15;21;0;0;0.0;1;2447
15;21;0;0;0.0;1;2448
15;21;0;0;0.0;1;2449
15;21;0;0;0.0;1;2450
15;21;0;0;0.0;1;2451
15;21;0;0;0.0;1;2452
15;21;0;0;0.0;1;2453
15;21;0;0;0.0;1;2454
15;21;0;0;0.0;1;2455
15;21;0;0;0.0;1;2456
15;21;0;0;0.0;1;2457
15;21;0;0;0.0;1;2458
15;21;0;0;0.0;1;2459
15;21;0;0;0.0;1;2460
15;21;0;0;0.0;1;2461
15;21;0;0;0.0;1;2462
15;21;0;0;0.0;1;2463
15;21;0;0;0.0;1;2464
15;21;0;0;0.0;1;2465
15;21;0;0;0.0;1;2466
15;21;0;0;0.0;1;2467
15;21;0;0;0.0;1;2468
15;21;0;0;0.0;1;2469
15;21;0;0;0.0;1;2470
15;21;0;0;0.0;1;2471
15;21;0;0;0.0;1;2472
15;21;0;0;0.0;1;2473
15;21;0;0;0.0;1;2474
15;21;0;0;0.0;1;2475
15;21;0;0;0.0;1;2476
15;21;0;0;0.0;1;2477
15;21;0;0;0.0;1;2478
15;21;0;0;0.0;1;2479
15;21;0;0;0.0;1;2480
15;21;0;0;0.0;1;2481
15;21;0;0;0.0;1;2482
15;21;0;0;0.0;1;2483
15;21;0;0;0.0;1;2484
15;21;0;0;0.0;1;2485
15;21;0;0;0.0;1;2486
15;21;0;0;0.0;1;2487
15;21;0;0;0.0;1;2488
15;21;0;0;0.0;1;2489
15;21;0;0;0.0;1;2490
15;21;0;0;0.0;1;2491
15;21;0;0;0.0;1;2492
15;21;0;0;0.0;1;2493
15;21;0;0;0.0;1;2494
15;21;0;0;0.0;1;2495
15;21;0;0;0.0;1;2496
15;21;0;0;0.0;1;2497
15;21;0;0;0.0;1;2498
15;21;0;0;0.0;1;2499
15;21;0;0;0.0;1;2500
15;21;0;0;0.0;1;2501
15;21;0;0;0.0;1;2502
15;21;0;0;0.0;1;2503
15;21;0;0;0.0;1;2504
15;21;0;0;0.0;1;2505
15;21;0;0;0.0;1;2506
15;21;0;0;0.0;1;2507
15;21;0;0;0.0;1;2508
15;21;0;0;0.0;1;2509
15;21;0;0;0.0;1;2510
15;21;0;0;0.0;1;2511
15;21;0;0;0.0;1;2512
15;21;0;0;0.0;1;2513
15;21;0;0;0.0;1;2514
15;21;0;0;0.0;1;2515
15;21;0;0;0.0;1;2516
15;21;0;0;0.0;1;2517
15;21;0;0;0.0;1;2518
15;21;0;0;0.0;1;2519
15;21;0;0;0.0;1;2520
15;21;0;0;0.0;1;2521
15;21;0;0;0.0;1;2522
15;21;0;0;0.0;1;2523
15;21;0;0;0.0;1;2524
15;21;0;0;0.0;1;2525
15;21;0;0;0.0;1;2526
15;21;0;0;0.0;1;2527
15;21;0;0;0.0;1;2528
15;21;0;0;0.0;1;2529
15;22;0;0;0.0;1;2530
15;22;0;0;0.0;1;2531
15;22;0;0;0.0;1;2532
15;22;0;0;0.0;1;2533
15;22;0;0;0.0;1;2534
15;22;0;0;0.0;1;2535
15;22;0;0;0.0;1;2536
15;22;0;0;0.0;1;2537
15;22;0;0;0.0;1;2538
15;22;0;0;0.0;1;2539
15;22;0;0;0.0;1;2540
15;22;0;0;0.0;1;2541
15;22;0;0;0.0;1;2542
15;22;0;0;0.0;1;2543
15;22;0;0;0.0;1;2544
15;22;0;0;0.0;1;2545
15;22;0;0;0.0;1;2546
15;22;0;0;0.0;1;2547
15;22;0;0;0.0;1;2548
15;22;0;0;0.0;1;2549
15;22;0;0;0.0;1;2550
15;22;0;0;0.0;1;2551
15;22;0;0;0.0;1;2552
15;22;0;0;0.0;1;2553
15;22;0;0;0.0;1;2554
15;22;0;0;0.0;1;2555
15;22;0;0;0.0;1;2556
15;22;0;0;0.0;1;2557
15;22;0;0;0.0;1;2558
15;22;0;0;0.0;1;2559
15;22;0;0;0.0;1;2560
15;22;0;0;0.0;1;2561
15;22;0;0;0.0;1;2562
15;22;0;0;0.0;1;2563
15;22;0;0;0.0;1;2564
15;22;0;0;0.0;1;2565
15;22;0;0;0.0;1;2566
15;22;0;0;0.0;1;2567
15;22;0;0;0.0;1;2568
15;22;0;0;0.0;1;2569
15;22;0;0;0.0;1;2570
15;22;0;0;0.0;1;2571
15;22;0;0;0.0;1;2572
15;22;0;0;0.0;1;2573
15;22;0;0;0.0;1;2574
15;22;0;0;0.0;1;2575
15;22;0;0;0.0;1;2576
15;22;0;0;0.0;1;2577
15;22;0;0;0.0;1;2578
15;22;0;0;0.0;1;2579
15;22;0;0;0.0;1;2580
15;22;0;0;0.0;1;2581
15;22;0;0;0.0;1;2582
15;22;0;0;0.0;1;2583
15;22;0;0;0.0;1;2584
15;22;0;0;0.0;1;2585
15;22;0;0;0.0;1;2586
15;22;0;0;0.0;1;2587
15;22;0;0;0.0;1;2588
15;22;0;0;0.0;1;2589
15;22;0;0;0.0;1;2590
15;22;0;0;0.0;1;2591
15;22;0;0;0.0;1;2592
15;22;0;0;0.0;1;2593
